year,school_name_guess,title,url,index_page,source_type
2026,安徽科技工程大学,2026考研录取名单：安徽科技工程大学2026年硕士研究生招生第六批、第七批调剂复试拟录取名单公示,https://www.yanshuoshi.com/html/lqmd/55693.html,23,研究生硕士网全国录取名单索引
2026,北京大学法学院,2026考研录取名单：北京大学法学院2026年硕士招生拟录取名单（含港澳台、留学生）,https://www.yanshuoshi.com/html/lqmd/55694.html,23,研究生硕士网全国录取名单索引
2026,安徽科技工程大学,2026考研录取名单：安徽科技工程大学2026年硕士研究生招生第八批、第九批、第十批、第十一批调剂复试拟录取名单,https://www.yanshuoshi.com/html/lqmd/55695.html,23,研究生硕士网全国录取名单索引
2026,德州学院,2026考研录取名单：德州学院2026年硕士研究生拟录取名单（调剂递补）,https://www.yanshuoshi.com/html/lqmd/55696.html,23,研究生硕士网全国录取名单索引
2026,河南科技大学,2026考研录取名单：河南科技大学2026年硕士研究生统考拟录取名单,https://www.yanshuoshi.com/html/lqmd/55697.html,23,研究生硕士网全国录取名单索引
2026,安徽理工大学,2026考研录取名单：安徽理工大学2026年硕士研究生拟录取名单公示（一志愿）,https://www.yanshuoshi.com/html/lqmd/55698.html,23,研究生硕士网全国录取名单索引
2026,北京大学光华管理学院,2026考研录取名单：北京大学光华管理学院2026年硕士招生拟录取公示名单（金融硕士、会计硕士、审计硕士）,https://www.yanshuoshi.com/html/lqmd/55699.html,23,研究生硕士网全国录取名单索引
2026,安徽理工大学,2026考研录取名单：安徽理工大学2026年硕士研究生拟录取名单公示(调剂),https://www.yanshuoshi.com/html/lqmd/55700.html,23,研究生硕士网全国录取名单索引
2026,安徽农业大学,2026考研录取名单：安徽农业大学2026年硕士研究生招生待录取名单（含推免生）,https://www.yanshuoshi.com/html/lqmd/55701.html,23,研究生硕士网全国录取名单索引
2026,河南科技学院,2026考研录取名单：河南科技学院2026年硕士研究生招生一志愿（调剂）拟录取名单,https://www.yanshuoshi.com/html/lqmd/55702.html,23,研究生硕士网全国录取名单索引
2026,,2026考研录取名单：2026年安徽师范大学硕士研究生拟录取名单公示,https://www.yanshuoshi.com/html/lqmd/55703.html,23,研究生硕士网全国录取名单索引
2026,北京大学光华管理学院,2026考研录取名单：北京大学光华管理学院2026年全球管理硕士项目拟录取名单,https://www.yanshuoshi.com/html/lqmd/55704.html,23,研究生硕士网全国录取名单索引
2026,河南理工大学,2026考研录取名单：河南理工大学2026年硕士研究生拟录取名单公示(第一批次),https://www.yanshuoshi.com/html/lqmd/55706.html,23,研究生硕士网全国录取名单索引
2026,北京大学光华管理学院,2026考研录取名单：北京大学光华管理学院2026年工商管理硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55707.html,23,研究生硕士网全国录取名单索引
2026,北京大学光华管理学院,2026考研录取名单：北京大学光华管理学院2026年高级管理人员工商管理硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55708.html,23,研究生硕士网全国录取名单索引
2026,安徽中医药大学,2026考研录取名单：安徽中医药大学2026年硕士招生一志愿考生复试结果及录取名单,https://www.yanshuoshi.com/html/lqmd/55709.html,23,研究生硕士网全国录取名单索引
2026,河南理工大学,2026考研录取名单：河南理工大学2026年硕士研究生拟录取名单公示(第二批次),https://www.yanshuoshi.com/html/lqmd/55710.html,23,研究生硕士网全国录取名单索引
2026,安徽中医药大学,2026考研录取名单：安徽中医药大学2026年硕士招生第二批调剂考生复试结果及录取名单,https://www.yanshuoshi.com/html/lqmd/55711.html,23,研究生硕士网全国录取名单索引
2026,北京大学国际关系学院,2026考研录取名单：北京大学国际关系学院2026年硕士研究生招生复试成绩,https://www.yanshuoshi.com/html/lqmd/55712.html,23,研究生硕士网全国录取名单索引
2026,河南师范大学,2026考研录取名单：河南师范大学2026年硕士研究生全国统一招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55713.html,23,研究生硕士网全国录取名单索引
2026,北京大学国际关系学院,2026考研录取名单：北京大学国际关系学院2026年硕士研究生招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55715.html,23,研究生硕士网全国录取名单索引
2026,安徽中医药大学,2026考研录取名单：安徽中医药大学2026年硕士招生第一批调剂考生复试结果及录取名单,https://www.yanshuoshi.com/html/lqmd/55716.html,23,研究生硕士网全国录取名单索引
2026,安徽中医药大学,2026考研录取名单：安徽中医药大学2026年硕士招生第四批调剂考生（含退役大学生士兵计划）复试结果及录取名单公示,https://www.yanshuoshi.com/html/lqmd/55718.html,23,研究生硕士网全国录取名单索引
2026,北京大学国家发展研究院,2026考研录取名单：北京大学国家发展研究院2026年高级管理人员工商管理硕士（EMBA）招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55719.html,23,研究生硕士网全国录取名单索引
2026,河南医药大学,2026考研录取名单：河南医药大学2026年硕士研究生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55720.html,23,研究生硕士网全国录取名单索引
2026,安庆师范大学,2026考研录取名单：安庆师范大学2026年硕士研究生招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55722.html,23,研究生硕士网全国录取名单索引
2026,安庆师范大学,2026考研录取名单：安庆师范大学2026年硕士研究生士兵计划调剂拟录取名单,https://www.yanshuoshi.com/html/lqmd/55724.html,23,研究生硕士网全国录取名单索引
2026,北京大学环境科学与工程学院,2026考研录取名单：北京大学环境科学与工程学院2026年硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55726.html,23,研究生硕士网全国录取名单索引
2026,北京大学集成电路学院,2026考研录取名单：北京大学集成电路学院2026年硕士招生拟录取名单（含港澳台）,https://www.yanshuoshi.com/html/lqmd/55727.html,23,研究生硕士网全国录取名单索引
2026,北京大学计算机学院,2026考研录取名单：北京大学计算机学院2026年硕士统考招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55728.html,23,研究生硕士网全国录取名单索引
2026,蚌埠医科大学,2026考研录取名单：蚌埠医科大学2026年硕士研究生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55729.html,22,研究生硕士网全国录取名单索引
2026,华北水利水电大学,2026考研录取名单：华北水利水电大学2026年硕士研究生拟录取名单（一志愿考生）,https://www.yanshuoshi.com/html/lqmd/55730.html,23,研究生硕士网全国录取名单索引
2026,滁州学院,2026考研录取名单：滁州学院 2026 年硕士研究生一志愿复试拟录取名单,https://www.yanshuoshi.com/html/lqmd/55731.html,22,研究生硕士网全国录取名单索引
2026,阜阳师范大学,2026考研录取名单：阜阳师范大学2026年硕士研究生招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55732.html,22,研究生硕士网全国录取名单索引
2026,滁州学院,2026考研录取名单：滁州学院2026年硕士研究生调剂复试拟录取名单,https://www.yanshuoshi.com/html/lqmd/55733.html,22,研究生硕士网全国录取名单索引
2026,郑州机械研究所,2026考研录取名单：郑州机械研究所2026年硕士研究生招生考试一志愿复试拟录取名单,https://www.yanshuoshi.com/html/lqmd/55734.html,22,研究生硕士网全国录取名单索引
2026,合肥大学,2026考研录取名单：合肥大学2026年硕士研究生招生一志愿拟录取名单公示,https://www.yanshuoshi.com/html/lqmd/55735.html,22,研究生硕士网全国录取名单索引
2026,郑州机械研究所,2026考研录取名单：郑州机械研究所2026年硕士研究生招生考试调剂拟录取名单,https://www.yanshuoshi.com/html/lqmd/55736.html,22,研究生硕士网全国录取名单索引
2026,北京大学建筑与景观设计学院,2026考研录取名单：北京大学建筑与景观设计学院2026年硕士招生拟录取公示名单,https://www.yanshuoshi.com/html/lqmd/55737.html,22,研究生硕士网全国录取名单索引
2026,合肥工业大学,2026考研录取名单：合肥工业大学2026年硕士研究生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55738.html,22,研究生硕士网全国录取名单索引
2026,,2026考研录取名单：北京大学教育学院研究生招生拟录取名单（硕士统考生、港澳台和留学生硕士及博士考生）,https://www.yanshuoshi.com/html/lqmd/55739.html,22,研究生硕士网全国录取名单索引
2026,合肥工业大学,2026考研录取名单：合肥工业大学2026年硕士研究生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55740.html,22,研究生硕士网全国录取名单索引
2026,北京大学经济学院,2026考研录取名单：北京大学经济学院2026年硕士 (统考生、港澳台生) 招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55741.html,22,研究生硕士网全国录取名单索引
2026,合肥师范学院,2026考研录取名单：合肥师范学院2026年硕士研究生招生一志愿拟录取名单,https://www.yanshuoshi.com/html/lqmd/55742.html,22,研究生硕士网全国录取名单索引
2026,洛阳师范学院,2026考研录取名单：洛阳师范学院2026年硕士研究生第一批拟录取名单（一志愿）,https://www.yanshuoshi.com/html/lqmd/55743.html,22,研究生硕士网全国录取名单索引
2026,合肥师范学院,2026考研录取名单：合肥师范学院2026年硕士研究生招生调剂拟录取名单,https://www.yanshuoshi.com/html/lqmd/55744.html,22,研究生硕士网全国录取名单索引
2026,北京大学,2026考研录取名单：北京大学2026年考古文博学院硕士生招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55745.html,22,研究生硕士网全国录取名单索引
2026,洛阳师范学院,2026考研录取名单：洛阳师范学院2026年硕士研究生第二批拟录取名单（调剂志愿）,https://www.yanshuoshi.com/html/lqmd/55746.html,22,研究生硕士网全国录取名单索引
2026,北京大学力学与工程科学学院,2026考研录取名单：北京大学力学与工程科学学院2026年专业学位硕士招生拟录取(含机械、工程管理、港澳台、留学生),https://www.yanshuoshi.com/html/lqmd/55747.html,22,研究生硕士网全国录取名单索引
2026,北京大学历史学系,2026考研录取名单：北京大学历史学系2026年硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55748.html,22,研究生硕士网全国录取名单索引
2026,信阳师范大学,2026考研录取名单：信阳师范大学2026年研究生复试一志愿拟录取名单,https://www.yanshuoshi.com/html/lqmd/55749.html,22,研究生硕士网全国录取名单索引
2026,北京大学马克思主义学院,2026考研录取名单：北京大学马克思主义学院2026年硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55750.html,22,研究生硕士网全国录取名单索引
2026,北京大学人口研究所,2026考研录取名单：北京大学人口研究所2026年硕士研究生招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55751.html,22,研究生硕士网全国录取名单索引
2026,淮北师范大学,2026考研录取名单：淮北师范大学2026年硕士研究生招生一志愿考生拟录取结果,https://www.yanshuoshi.com/html/lqmd/55752.html,22,研究生硕士网全国录取名单索引
2026,北京大学软件与微电子学院,2026考研录取名单：北京大学软件与微电子学院2026年硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55753.html,22,研究生硕士网全国录取名单索引
2026,郑州轻工业大学,2026考研录取名单：郑州轻工业大学2026年硕士研究生拟录取名单公示,https://www.yanshuoshi.com/html/lqmd/55754.html,22,研究生硕士网全国录取名单索引
2026,北京大学社会学系,2026考研录取名单：北京大学社会学系2026年硕士招生拟录取名单(含港澳台、留学生),https://www.yanshuoshi.com/html/lqmd/55755.html,22,研究生硕士网全国录取名单索引
